"","DGEOID","OGEOID","ny.commuters.OSName","ny.commuters.OCName","ny.commuters.DSName","ny.commuters.DCName","ny.commuters.Commuters","ny.commuters.MOE","DPop","OPop","DIST"
"767","24033","36119","New York","Westchester County","Maryland","Prince George's County",5,8,863420,949113,3.86830046014697
"768","24043","36061","New York","New York County","Maryland","Washington County",13,22,147430,1585873,4.01851533519205
"769","24045","36005","New York","Bronx County","Maryland","Wicomico County",25,30,98733,1385108,3.05160980480818
"770","24045","36031","New York","Essex County","Maryland","Wicomico County",3,5,98733,39370,6.04090336801976
"771","24047","36077","New York","Otsego County","Maryland","Worcester County",4,6,51454,62259,4.42514856758466
"772","24047","36087","New York","Rockland County","Maryland","Worcester County",9,15,51454,311687,3.1998653973809
"773","24510","36021","New York","Columbia County","Maryland","Baltimore city",3,4,620961,63096,4.19171247943235
"774","24510","36027","New York","Dutchess County","Maryland","Baltimore city",36,32,620961,297488,3.78104693822142
"775","24510","36029","New York","Erie County","Maryland","Baltimore city",14,22,620961,919040,4.0813276504526
"776","24510","36043","New York","Herkimer County","Maryland","Baltimore city",4,5,620961,64519,4.43624471719277
"777","24510","36045","New York","Jefferson County","Maryland","Baltimore city",9,14,620961,116229,4.73095272899551
"778","24510","36055","New York","Monroe County","Maryland","Baltimore city",33,39,620961,744344,4.1484227066138
"779","24510","36059","New York","Nassau County","Maryland","Baltimore city",45,37,620961,1339532,3.34656953437246
"780","24510","36061","New York","New York County","Maryland","Baltimore city",88,51,620961,1585873,3.02405654034274
"781","24510","36069","New York","Ontario County","Maryland","Baltimore city",18,27,620961,107931,3.61811054178122
"782","24510","36081","New York","Queens County","Maryland","Baltimore city",18,32,620961,2230722,3.0859847076118
"783","24510","36091","New York","Saratoga County","Maryland","Baltimore city",22,26,620961,219607,4.69396263769448
"784","24510","36103","New York","Suffolk County","Maryland","Baltimore city",34,48,620961,1493350,4.25402366547392
"785","24510","36119","New York","Westchester County","Maryland","Baltimore city",11,16,620961,949113,3.40415416492524
"786","25001","36019","New York","Clinton County","Massachusetts","Barnstable County",3,6,215888,82128,4.54656641381691
"787","25001","36061","New York","New York County","Massachusetts","Barnstable County",18,28,215888,1585873,3.86305929777417
"788","25001","36091","New York","Saratoga County","Massachusetts","Barnstable County",4,6,215888,219607,3.8633622732366
"789","25001","36103","New York","Suffolk County","Massachusetts","Barnstable County",10,17,215888,1493350,2.58499256342845
"790","25001","36119","New York","Westchester County","Massachusetts","Barnstable County",13,21,215888,949113,3.56985412970544
"791","25003","36001","New York","Albany County","Massachusetts","Berkshire County",122,82,131219,304204,0.80074823314836
"792","25003","36005","New York","Bronx County","Massachusetts","Berkshire County",15,15,131219,1385108,1.65318934116088
"793","25003","36021","New York","Columbia County","Massachusetts","Berkshire County",1302,186,131219,63096,0.44220468497241
"794","25003","36027","New York","Dutchess County","Massachusetts","Berkshire County",32,27,131219,297488,0.808980156308629
"795","25003","36035","New York","Fulton County","Massachusetts","Berkshire County",3,5,131219,55531,1.42492281411802
"796","25003","36039","New York","Greene County","Massachusetts","Berkshire County",14,18,131219,49221,0.92112728709624
"797","25003","36047","New York","Kings County","Massachusetts","Berkshire County",55,54,131219,2504700,1.88893000786755
"798","25003","36055","New York","Monroe County","Massachusetts","Berkshire County",16,24,131219,744344,4.57115044183686
"799","25003","36059","New York","Nassau County","Massachusetts","Berkshire County",12,20,131219,1339532,1.68182069350279
"800","25003","36061","New York","New York County","Massachusetts","Berkshire County",51,40,131219,1585873,1.76954415965934
"801","25003","36081","New York","Queens County","Massachusetts","Berkshire County",32,35,131219,2230722,1.82615654598755
"802","25003","36083","New York","Rensselaer County","Massachusetts","Berkshire County",806,176,131219,159429,0.455913104975874
"803","25003","36091","New York","Saratoga County","Massachusetts","Berkshire County",24,36,131219,219607,0.987443570339776
"804","25003","36101","New York","Steuben County","Massachusetts","Berkshire County",3,6,131219,98990,4.17866565832669
"805","25003","36103","New York","Suffolk County","Massachusetts","Berkshire County",8,13,131219,1493350,1.52220912250817
"806","25003","36115","New York","Washington County","Massachusetts","Berkshire County",14,13,131219,63216,0.969349992741781
"807","25003","36119","New York","Westchester County","Massachusetts","Berkshire County",42,38,131219,949113,1.33627378225572
